,ZCTA5CE10,INTPTLAT10,INTPTLON10
2951,85147,+33.1290871,-111.7334708
2952,85172,+32.8833520,-111.9534334
2953,85173,+33.2701639,-111.1232845
2954,85192,+32.9629423,-110.6785309
2955,85193,+32.8028158,-111.8181670
2956,85194,+32.9011170,-111.6280482
2957,85201,+33.4335449,-111.8503995
2958,85202,+33.3797573,-111.8750177
2959,85203,+33.4503587,-111.8028936
2960,85204,+33.3957198,-111.7866076
2961,85205,+33.4324202,-111.7185116
2962,85206,+33.3962955,-111.7170192
2963,85207,+33.4532690,-111.6366731
2964,85208,+33.4033068,-111.6280633
2965,85209,+33.3754035,-111.6399062
2966,85210,+33.3897328,-111.8435049
2967,85212,+33.3232221,-111.6236749
2968,85213,+33.4487329,-111.7690146
2969,85215,+33.5118956,-111.5793965
2970,85224,+33.3236735,-111.8784599
2971,85225,+33.3174449,-111.8304773
2972,85226,+33.2522236,-112.0103126
2973,85233,+33.3535050,-111.8114320
2974,85234,+33.3615904,-111.7411909
2975,85248,+33.2149546,-111.8699729
2976,85249,+33.2249555,-111.7957165
2977,85250,+33.5344512,-111.8873536
2978,85251,+33.4935134,-111.9192394
2979,90712,+33.8490340,-118.1479023
2980,85253,+33.5448329,-111.9575634
2981,14223,+42.9734515,-078.8462008
2982,14224,+42.8377589,-078.7478210
2983,14225,+42.9289489,-078.7502727
2984,14226,+42.9710138,-078.7964546
2985,14227,+42.8869575,-078.7307996
2986,14228,+43.0443711,-078.7773351
2987,14261,+43.0077669,-078.7915715
2988,14301,+43.0958208,-079.0404076
2989,14302,+43.0938955,-079.0491927
2990,14303,+43.0849755,-079.0384023
2991,14304,+43.0994068,-078.9519828
2992,14305,+43.1228312,-079.0232179
2993,14411,+43.2359723,-078.2164767
2994,14414,+42.8909612,-077.7437568
2995,14415,+42.7554950,-077.0170837
2996,14416,+43.0826931,-077.9801152
2997,14418,+42.6044302,-077.2164285
2998,14420,+43.2117386,-077.9345644
2999,14422,+43.0847612,-078.0669648
3000,14423,+42.9339484,-077.8211030
3001,14424,+42.8563575,-077.3034970
3002,14425,+42.9915136,-077.3380201
3003,14427,+42.6215738,-078.0540583
3004,14428,+43.0805171,-077.8535675
3005,14432,+42.9573907,-077.1435228
3006,14433,+43.0821261,-076.8775977
3007,05473,+44.2419365,-073.1946632
3008,05474,+44.8350813,-073.2256575
3009,05476,+44.9552277,-072.6431378
3010,05477,+44.4167689,-072.9624217
3011,05478,+44.8084216,-073.0825075
3012,05481,+44.7729215,-073.2053908
3013,05482,+44.3806616,-073.2110064
3014,05483,+44.8899116,-072.9631389
3015,05485,+44.9100220,-072.9766623
3016,05486,+44.6422470,-073.3077398
3017,05487,+44.2102844,-072.9934529
3018,05488,+44.9213288,-073.1253932
3019,05489,+44.5676657,-072.9027808
3020,05491,+44.1119610,-073.3107961
3021,05492,+44.7376369,-072.7617729
3022,05494,+44.6074224,-073.0036416
3023,05495,+44.4291659,-073.0963101
3024,05602,+44.2749884,-072.6095138
3025,05640,+44.3418798,-072.4998421
3026,05641,+44.1888425,-072.4721719
3027,05647,+44.4094821,-072.2591292
3028,05648,+44.3832916,-072.4924768
3029,05649,+44.1665554,-072.3466004
3030,05650,+44.3846155,-072.4359410
3031,05651,+44.2823066,-072.4892620
3032,05652,+44.7237526,-072.6109646
3033,05653,+44.7148950,-072.4727397
3034,05654,+44.1402856,-072.4756592
3035,05655,+44.6242619,-072.5704166
3036,05656,+44.6481239,-072.6888397
3037,15866,+41.0238920,-078.7910350
3038,15868,+41.3003641,-078.3277037
3039,15870,+41.5941214,-078.5679007
3040,15901,+40.3287416,-078.9142924
3041,15902,+40.3228182,-078.8835941
3042,15904,+40.3115951,-078.8409893
3043,15905,+40.2906555,-078.9699433
3044,15906,+40.3796765,-078.9556771
3045,15909,+40.4097416,-078.8697407
3046,15920,+40.4745000,-079.0475348
3047,15921,+40.3173380,-078.7008604
3048,15922,+40.5175975,-078.8766764
3049,15923,+40.3552203,-079.1585044
3050,15924,+40.1034228,-078.7628584
3051,15925,+40.4085194,-078.6407020
3052,15926,+40.0267993,-078.8168365
3053,15927,+40.5399993,-078.7786457
3054,15928,+40.2395291,-078.9184592
3055,36859,+32.2350079,-085.0110087
3056,61415,+40.6563103,-090.4312704
3057,61416,+40.4993972,-090.5628970
3058,61417,+40.7741751,-090.5383307
3059,36860,+32.2745374,-085.4244390
3060,61418,+40.8501737,-090.8625863
3061,61419,+41.1997613,-090.1175613
3062,53045,+43.0588888,-088.1525198
3063,53046,+43.1572400,-088.1581982
3064,53047,+43.2571235,-088.6301201
3065,36861,+32.8909058,-085.8505323
3066,61420,+40.5477338,-090.8669666
3067,53048,+43.5737965,-088.4571527
3068,53049,+43.8861156,-088.2886052
3069,61421,+41.1875389,-089.6479347
3070,36862,+32.9039649,-085.4551567
3071,61422,+40.5513622,-090.5327611
3072,53050,+43.5105493,-088.5473537
3073,61423,+40.8862840,-090.5012066
3074,61424,+41.0767665,-089.6349938
3075,61425,+40.7592456,-091.0401359
3076,61426,+41.1199967,-089.7069800
3077,61427,+40.5083497,-090.1852465
3078,36863,+32.8894943,-085.2637505
3079,36865,+32.6026180,-085.5893336
3080,70062,+29.9916565,-090.2581438
3081,70065,+30.0266720,-090.2534500
3082,70067,+29.7108786,-090.0967841
3083,70068,+30.1563471,-090.4367834
3084,70070,+29.8298420,-090.3106273
3085,70071,+30.0516155,-090.7059056
3086,70072,+29.8356535,-090.1103023
3087,70075,+29.9335318,-089.9219497
3088,70076,+30.0616680,-090.6496136
3089,70079,+30.0034144,-090.4102104
3090,70080,+29.8839984,-090.4336988
3091,70082,+29.5637153,-089.7495959
3092,70083,+29.4630841,-089.8947530
3093,70084,+30.0756451,-090.5674811
3094,70085,+29.8367070,-089.7374405
3095,70086,+30.0361907,-090.8654101
3096,70087,+29.9760272,-090.3150151
3097,60504,+41.7474520,-088.2386218
3098,35751,+34.8111574,-086.2764602
3099,35752,+34.7458996,-085.9460470
3100,35754,+34.5254917,-086.6044672
3101,35755,+34.4887684,-086.1501014
3102,60505,+41.7645269,-088.2946577
3103,35756,+34.6437046,-086.8181491
3104,35757,+34.7842449,-086.7453473
3105,60506,+41.7657027,-088.3638534
3106,60510,+41.8411636,-088.3066814
3107,60511,+41.7589926,-088.5519928
3108,35758,+34.7114195,-086.7465081
3109,60512,+41.7016187,-088.4397634
3110,35759,+34.8683293,-086.5459759
3111,60513,+41.8250594,-087.8475457
3112,35760,+34.5439064,-086.3838558
3113,60514,+41.7956890,-087.9621554
3114,35761,+34.9162058,-086.4092145
3115,60515,+41.8105542,-088.0227959
3116,32631,+29.7044287,-082.0925110
3117,32639,+29.2270038,-082.7125584
3118,32640,+29.5788018,-082.0863396
3119,32641,+29.6425245,-082.2317136
3120,32643,+29.8267109,-082.6342106
3121,32648,+29.5037812,-083.2704753
3122,32653,+29.7450129,-082.3937962
3123,32656,+29.8136843,-081.9594543
3124,32658,+29.8498863,-082.3911582
3125,32664,+29.4465428,-082.2167460
3126,07620,+40.9687824,-073.9168962
3127,21012,+39.0465308,-076.4955494
3128,21013,+39.5114897,-076.4908000
3129,07621,+40.9242040,-073.9982873
3130,07624,+40.9728898,-073.9603147
3131,07626,+40.9397855,-073.9585808
3132,07627,+40.9533654,-073.9563481
3133,21014,+39.5360835,-076.3521843
3134,07628,+40.9452388,-073.9924284
3135,07630,+40.9749901,-074.0232476
3136,21015,+39.5441757,-076.2924690
3137,21017,+39.4748314,-076.2345748
3138,21028,+39.5659645,-076.2495270
3139,64841,+37.0783482,-094.4167521
3140,64842,+36.7890066,-094.1059941
3141,64843,+36.7338958,-094.4439256
3142,64844,+36.9162256,-094.2385633
3143,64847,+36.5939819,-094.4409991
3144,64848,+37.1717794,-093.9896264
3145,64849,+37.2549042,-094.4448811
3146,64850,+36.8605331,-094.4016749
3147,64854,+36.5459881,-094.4558837
3148,64855,+37.2954781,-094.4853196
3149,64856,+36.5663608,-094.2691986
3150,64857,+37.2458539,-094.4385852
3151,64858,+36.9008615,-094.5305340
3152,64859,+37.1627605,-094.1379890
3153,64861,+36.6953520,-094.1540718
3154,64862,+37.1006647,-094.1195231
3155,64863,+36.5593672,-094.5833401
3156,64865,+36.8426512,-094.5813135
3157,64866,+36.8695765,-094.1564227
3158,64867,+36.7244656,-094.2347200
3159,64870,+37.1829175,-094.4777750
3160,64873,+37.0133952,-094.0457141
3161,12433,+42.0006407,-074.1565759
3162,12434,+42.3636403,-074.5023846
3163,12435,+41.7308003,-074.5133605
3164,12436,+42.1957587,-074.0778206
3165,12438,+42.2048993,-074.6010062
3166,12439,+42.2778170,-074.2103903
3167,12440,+41.7811506,-074.1728769
3168,12441,+42.1344251,-074.5092118
3169,12442,+42.1818949,-074.2217153
3170,12443,+41.9349906,-074.0849252
3171,12444,+42.2642326,-074.2975199
3172,12446,+41.8095710,-074.3264428
3173,12448,+42.0866465,-074.1606605
3174,12449,+41.9923783,-073.9937737
3175,12450,+42.1332473,-074.2442789
3176,12451,+42.3048926,-073.9481757
3177,12452,+42.2523845,-074.3649375
3178,33967,+26.4715067,-081.8122405
3179,54246,+45.3732093,-086.8993744
3180,54247,+44.1999728,-087.7900947
3181,23452,+36.8457559,-076.0928070
3182,54301,+44.4807780,-088.0160633
3183,23453,+36.7834905,-076.0712074
3184,33971,+26.6395843,-081.6996989
3185,54302,+44.5076529,-087.9768278
3186,54303,+44.5380665,-088.0487645
3187,33972,+26.6492799,-081.6162790
3188,23454,+36.8180714,-076.0308455
3189,33973,+26.6078644,-081.7246361
3190,54304,+44.4927900,-088.0673006
3191,54307,+44.4704276,-088.0366393
3192,23455,+36.8929973,-076.1471083
3193,54311,+44.4803185,-087.8920824
3194,33974,+26.5627060,-081.6019253
3195,23456,+36.7369537,-076.0359871
3196,54313,+44.5837728,-088.1150371
3197,23457,+36.6127473,-076.0241393
3198,67512,+38.2245688,-098.3351588
3199,67513,+38.4451122,-099.5383017
3200,67514,+37.8619534,-098.2023815
3201,67515,+38.6246389,-100.0686570
3202,67516,+38.3929583,-099.6867779
3203,67518,+38.4145866,-100.1671079
3204,67519,+37.9303453,-099.0910824
3205,67520,+38.5896770,-099.1877118
3206,67521,+38.6281674,-099.7129022
3207,67522,+38.1221960,-097.7476116
3208,67523,+38.1992615,-099.5441821
3209,67524,+38.3694217,-098.3786175
3210,67525,+38.5725331,-098.5630331
3211,67526,+38.3136935,-098.5015585
3212,67529,+38.0762366,-099.2544083
3213,67530,+38.3529147,-098.7981173
3214,67543,+37.8780404,-097.7992641
3215,67544,+38.5867915,-098.7592048
3216,67545,+38.1659156,-098.6107584
3217,67546,+38.2362662,-097.8187121
3218,67547,+37.9305650,-099.4558656
3219,91030,+34.1089567,-118.1566154
3220,91040,+34.2619620,-118.3360778
3221,91042,+34.3226176,-118.2375703
3222,91046,+34.2114521,-118.2410355
3223,91101,+34.1466276,-118.1394763
3224,89835,+41.1145011,-114.8525242
3225,85308,+33.6603822,-112.1849643
3226,85309,+33.5354757,-112.3766729
3227,89883,+40.6111745,-114.2655060
3228,91103,+34.1695376,-118.1649413
3229,85310,+33.7076486,-112.1592139
3230,91104,+34.1653555,-118.1237514
3231,85320,+33.9101867,-113.2099573
3232,91105,+34.1394598,-118.1666485
3233,91106,+34.1394024,-118.1286585
3234,85321,+32.2377533,-112.6533018
3235,91107,+34.1555330,-118.0861780
3236,85322,+33.1591130,-112.8720367
3237,91108,+34.1226714,-118.1129107
3238,78723,+30.3042692,-097.6857134
3239,78724,+30.2926957,-097.6179416
3240,78725,+30.2300111,-097.6085762
3241,78726,+30.4295040,-097.8420666
3242,78727,+30.4299366,-097.7177960
3243,78728,+30.4541701,-097.6921835
3244,78729,+30.4583964,-097.7553438
3245,78730,+30.3702854,-097.8361531
3246,78731,+30.3482440,-097.7681386
3247,78732,+30.3778898,-097.8950239
3248,78733,+30.3214010,-097.8847394
3249,78734,+30.3785464,-097.9506284
3250,78735,+30.2691212,-097.8688162
3251,78736,+30.2610852,-097.9594347
3252,78737,+30.1902463,-097.9569064
3253,78738,+30.3200390,-097.9583009
3254,78739,+30.1784683,-097.8886914
3255,78741,+30.2304588,-097.7141981
3256,78742,+30.2423539,-097.6592003
3257,78744,+30.1768099,-097.7258602
3258,78745,+30.2068506,-097.7973811
3259,78746,+30.2968651,-097.8095779
3260,78747,+30.1269664,-097.7399693
3261,12887,+43.5367603,-073.3657984
3262,12901,+44.7036515,-073.4726692
3263,12903,+44.6801866,-073.4447381
3264,12910,+44.8570441,-073.6078745
3265,12911,+44.5215138,-073.4608808
3266,12912,+44.4809415,-073.7724825
3267,12913,+44.4300974,-074.0022117
3268,12914,+44.9274191,-074.6029416
3269,12916,+44.8381938,-074.5246722
3270,12917,+44.9276382,-074.1789098
3271,12918,+44.7007362,-073.6766570
3272,12919,+44.9645392,-073.4470831
3273,12920,+44.8827670,-074.0660077
3274,12921,+44.8886281,-073.4410639
3275,12922,+44.2866138,-074.7021138
3276,12923,+44.9603195,-073.9394193
3277,12924,+44.4804672,-073.5810809
3278,12926,+44.9508215,-074.3289996
3279,12927,+44.2072496,-074.8097459
3280,12928,+43.9638367,-073.5832486
3281,12929,+44.7200267,-073.7192340
3282,12930,+44.7204575,-074.5432290
3283,12932,+44.2144055,-073.6089479
3284,12933,+44.8909939,-073.8453405
3285,12934,+44.8753759,-073.8736647
3286,12935,+44.8446568,-073.7969330
3287,64083,+38.7973925,-094.4455335
3288,64084,+39.3856810,-094.0694335
3289,58563,+46.8989843,-101.4392567
3290,58564,+46.2660947,-101.3442337
3291,64085,+39.3348408,-093.9452831
3292,58565,+47.4934819,-101.3708986
3293,58566,+46.5832191,-100.9253430
3294,58568,+46.0873866,-101.0453562
3295,64086,+38.8991713,-094.2723850
3296,58569,+46.2680991,-101.1993699
3297,64088,+39.1515583,-094.1819026
3298,58570,+46.3819175,-100.8876693
3299,64089,+39.3938856,-094.5609001
3300,64090,+38.7593591,-094.1635779
3301,64092,+39.2175785,-094.8111193
3302,58571,+47.2812252,-101.4012879
3303,58572,+46.8554788,-100.3414585
3304,58573,+46.0982731,-100.2010067
3305,64093,+38.7925518,-093.7308771
3306,58575,+47.5672722,-100.8960291
3307,64096,+39.2088223,-093.5525044
3308,64097,+39.1049088,-093.9842715
3309,64098,+39.4680758,-094.8914753
3310,64101,+39.1034671,-094.6006441
3311,64102,+39.0938437,-094.6040409
3312,58576,+47.4368511,-101.2141736
3313,19133,+39.9930920,-075.1416710
3314,19134,+39.9896037,-075.1090910
3315,19135,+40.0221101,-075.0485340
3316,19136,+40.0394055,-075.0185551
3317,19137,+39.9929998,-075.0720521
3318,19138,+40.0560022,-075.1590492
3319,19139,+39.9613520,-075.2293344
3320,34202,+27.4067102,-082.3898393
3321,34203,+27.4385285,-082.5075583
3322,34205,+27.4840842,-082.5818207
3323,34207,+27.4386771,-082.5796743
3324,34208,+27.4874866,-082.5159227
3325,34209,+27.5001286,-082.6513858
3326,34210,+27.4364771,-082.6288045
3327,34211,+27.4546734,-082.3833294
3328,34212,+27.4978139,-082.4084008
3329,34215,+27.4706549,-082.6852749
3330,34216,+27.5367719,-082.7326517
3331,90713,+33.8479895,-118.1126007
3332,90715,+33.8410269,-118.0791411
3333,90716,+33.8304821,-118.0734509
3334,90717,+33.7938042,-118.3171724
3335,85254,+33.6154850,-111.9522349
3336,90720,+33.7950124,-118.0626915
3337,85255,+33.6681878,-111.8225123
3338,90723,+33.8988835,-118.1666294
3339,85256,+33.5005837,-111.8437281
3340,85257,+33.4619424,-111.9163969
3341,90731,+33.7363236,-118.2791834
3342,90732,+33.7421204,-118.3128783
3343,85258,+33.5642949,-111.8958811
3344,85259,+33.6011196,-111.8095008
3345,90740,+33.7584046,-118.0750430
3346,90742,+33.7166657,-118.0769056
3347,90743,+33.7265162,-118.0903266
3348,85260,+33.6107386,-111.8914720
3349,90744,+33.7792845,-118.2617235
3350,85262,+33.8349580,-111.8060421
3351,89521,+39.3853217,-119.6920702
3352,85263,+33.8071630,-111.5596918
3353,90745,+33.8227255,-118.2641089
3354,85264,+33.6351132,-111.5322837
3355,14435,+42.7125515,-077.6633123
3356,14437,+42.5701406,-077.7337638
3357,14441,+42.6846100,-076.9576026
3358,14445,+43.1130617,-077.4903061
3359,14450,+43.0924448,-077.4203376
3360,14454,+42.7977741,-077.7746376
3361,14456,+42.8476950,-076.9989723
3362,14462,+42.6865342,-077.7511147
3363,14464,+43.3275829,-077.9323048
3364,14466,+42.7765174,-077.5810421
3365,14467,+43.0363742,-077.6120482
3366,14468,+43.2939562,-077.8020492
3367,14469,+42.8779192,-077.4710143
3368,14470,+43.2052117,-078.0576845
3369,14471,+42.7537607,-077.4921895
3370,14472,+42.9668191,-077.5751341
3371,14475,+42.9378193,-077.4982966
3372,14476,+43.3293790,-078.0428003
3373,14477,+43.3331285,-078.1403928
3374,14478,+42.5778244,-077.1263228
3375,05657,+44.5355091,-072.5267198
3376,05658,+44.3647243,-072.3548304
3377,05660,+44.2539948,-072.7344788
3378,05661,+44.5323364,-072.6202578
3379,05663,+44.1476130,-072.6912748
3380,05664,+44.1671726,-072.6531381
3381,05667,+44.2690420,-072.3888695
3382,05669,+44.0651077,-072.7296247
3383,05672,+44.4918064,-072.7126105
3384,05673,+44.1989695,-072.8408332
3385,05674,+44.1125264,-072.8740304
3386,05675,+44.0761653,-072.4226326
3387,05676,+44.3263610,-072.7849723
3388,05677,+44.4083002,-072.7099717
3389,05678,+44.1573141,-072.4776419
3390,05679,+44.1089444,-072.5319124
3391,05680,+44.5407502,-072.4717484
3392,05681,+44.4580811,-072.3791338
3393,05682,+44.3933048,-072.5634899
3394,05701,+43.6245775,-072.9102039
3395,05730,+43.4345319,-072.7975180
3396,05732,+43.7133208,-073.1874382
3397,05733,+43.8104740,-073.0902800
3398,15929,+40.4683270,-079.0080928
3399,15930,+40.2949694,-078.7190199
3400,15931,+40.5062497,-078.7577225
3401,15934,+40.2790605,-078.8039864
3402,15935,+40.2081315,-078.9650268
3403,15936,+40.1608868,-078.8926330
3404,15937,+40.2053345,-078.9847239
3405,15938,+40.4189258,-078.6112019
3406,15940,+40.5170343,-078.6252076
3407,15942,+40.3983242,-078.8110228
3408,15943,+40.4740821,-078.8387482
3409,15944,+40.3638894,-079.0791579
3410,15945,+40.3584843,-078.8670918
3411,15946,+40.3701047,-078.6181072
3412,15948,+40.4899590,-078.7646495
3413,15949,+40.3960268,-079.1162633
3414,15951,+40.3331870,-078.7706884
3415,15952,+40.3035060,-078.7761411
3416,61428,+40.9433928,-090.1071230
3417,61430,+40.9391050,-090.3108328
3418,61431,+40.6080094,-090.2764967
3419,53051,+43.1594108,-088.1215481
3420,61432,+40.6483853,-090.1531667
3421,61433,+40.5543746,-090.1689890
3422,36866,+32.5653045,-085.7120819
3423,53057,+43.7946888,-088.2367926
3424,53058,+43.1123525,-088.4115792
3425,61434,+41.1753312,-090.0394937
3426,61435,+40.9751478,-090.5449458
3427,53059,+43.2885668,-088.5251359
3428,61436,+40.8601490,-090.2231778
3429,53061,+43.9454268,-088.1206540
3430,61437,+40.8469823,-090.9921128
3431,36867,+32.4960450,-085.0237730
3432,53063,+43.9576509,-087.7905829
3433,61438,+40.5827430,-090.6516538
3434,61439,+41.0284671,-090.3570312
3435,53065,+43.6797721,-088.5716248
3436,61440,+40.3055817,-090.5986263
3437,61441,+40.3385641,-090.2771871
3438,36869,+32.4196979,-085.0645599
3439,61442,+41.1088646,-090.9216839
3440,36870,+32.4828775,-085.1203051
3441,36871,+32.1787083,-085.1572335
3442,61443,+41.2636905,-089.9449241
3443,36874,+32.5642515,-085.1985492
3444,53066,+43.1128530,-088.4900356
3445,61447,+40.8668061,-090.7543466
3446,53069,+43.1126645,-088.4329859
3447,36875,+32.3368373,-085.1665524
3448,61448,+40.9335913,-090.2468100
3449,70090,+29.9692527,-090.7011357
3450,70091,+29.1121620,-089.3513543
3451,70092,+29.8989401,-089.8952615
3452,70094,+29.9157778,-090.2076053
3453,70112,+29.9570077,-090.0769355
3454,70113,+29.9430181,-090.0830730
3455,70114,+29.9374451,-090.0323221
3456,70115,+29.9239298,-090.1024839
3457,70116,+29.9674401,-090.0647831
3458,32666,+29.7236373,-081.9974953
3459,32667,+29.5137036,-082.3048444
3460,32668,+29.2572423,-082.4747212
3461,32669,+29.6321561,-082.5899194
3462,32680,+29.5425617,-083.1323099
3463,32681,+29.4233883,-082.2055795
3464,32683,+29.2952391,-082.7862349
3465,32686,+29.3555452,-082.2750170
3466,32692,+29.3333255,-083.1225412
3467,32693,+29.6264852,-082.7853747
3468,32694,+29.8078669,-082.1444013
3469,32696,+29.3974282,-082.4617560
